Turbine_exit_pressure_bar,Turbine_exit_temperature_C,Ship_speed_knots,output_power
3.58,926.0,24.0,16502.78620930718
1.24,549.0,3.0,562.0937575802858
1.2,501.0,6.0,414.61692644526886
1.66,640.0,12.0,2386.039620401448
2.97,828.0,21.0,10945.308805106837
1.28,585.0,3.0,744.1804677823502
1.2,500.0,6.0,420.3555690258263
1.39,585.0,9.0,1219.7966515848211
2.08,707.0,15.0,4342.937684322529
2.97,827.0,21.0,10945.308805106837
3.58,924.0,24.0,16502.78620930718
4.5,1080.0,27.0,27140.00949485198
1.3,612.0,3.0,884.0441727201678
1.2,500.0,6.0,421.79022967096563
1.39,584.0,9.0,1219.7966515848211
2.08,706.0,15.0,4342.937684322529
2.97,826.0,21.0,10945.308805106837
4.5,1080.0,27.0,27140.00949485198
1.66,638.0,12.0,2386.039620401448
2.08,705.0,15.0,4342.937684322529
2.5,772.0,18.0,7208.698502927139
4.5,1080.0,27.0,27140.00949485198
1.21,503.0,6.0,455.21677550516097
2.5,770.0,18.0,7208.698502927139
2.96,824.0,21.0,10945.308805106837
3.57,921.0,24.0,16502.78620930718
4.5,1080.0,27.0,27140.00949485198
1.3,641.0,3.0,913.6589194680076
1.22,508.0,6.0,491.3450910214436
1.39,582.0,9.0,1219.7966515848211
1.66,636.0,12.0,2386.039620401448
2.5,769.0,18.0,7208.698502927139
2.96,823.0,21.0,10945.308805106837
3.57,920.0,24.0,16502.78620930718
1.22,507.0,6.0,489.89995840079234
1.39,581.0,9.0,1219.7966515848211
1.66,635.0,12.0,2386.039620401448
2.96,822.0,21.0,10945.308805106837
4.49,1080.0,27.0,27140.00949485198
1.22,507.0,6.0,491.3450910214436
3.57,918.0,24.0,16502.78620930718
4.49,1080.0,27.0,27140.00949485198
1.22,506.0,6.0,489.89995840079234
1.66,633.0,12.0,2386.039620401448
2.96,820.0,21.0,10945.308805106837
3.57,917.0,24.0,16502.78620930718
4.49,1080.0,27.0,27140.00949485198
1.12,476.0,3.0,119.84547654914343
1.66,633.0,12.0,2386.039620401448
2.08,699.0,15.0,4342.937684322529
2.5,765.0,18.0,7208.698502927139
2.96,819.0,21.0,10945.308805106837
3.57,916.0,24.0,16502.78620930718
4.49,1080.0,27.0,27140.00949485198
1.1,447.0,3.0,49.67486303856181
1.66,632.0,12.0,2386.039620401448
2.08,698.0,15.0,4342.937684322529
2.96,818.0,21.0,10945.308805106837
4.49,1070.0,27.0,27140.00949485198
1.22,540.0,6.0,499.0419930227386
1.39,598.0,9.0,1219.7966515848211
1.66,653.0,12.0,2386.039620401448
2.51,791.0,18.0,7208.698502927139
2.98,842.0,21.0,10945.308805106837
3.59,940.0,24.0,16502.78620930718
1.39,597.0,9.0,1219.7966515848211
2.08,721.0,15.0,4342.937684322529
2.51,790.0,18.0,7208.698502927139
1.11,468.0,3.0,97.84176160340053
1.22,535.0,6.0,483.4911093874692
1.39,596.0,9.0,1219.7966515848211
2.51,788.0,18.0,7208.698502927139
1.15,487.0,3.0,211.06266644367426
1.39,595.0,9.0,1219.7966515848211
1.66,650.0,12.0,2386.039620401448
2.08,719.0,15.0,4342.937684322529
1.39,594.0,9.0,1219.7966515848211
2.08,718.0,15.0,4342.937684322529
3.59,936.0,24.0,16502.78620930718
4.52,1090.0,27.0,27140.00949485198
1.3,613.0,3.0,835.663645854885
1.66,649.0,12.0,2386.039620401448
2.08,717.0,15.0,4342.937684322529
2.51,785.0,18.0,7208.698502927139
2.97,837.0,21.0,10945.308805106837
3.59,935.0,24.0,16502.78620930718
1.2,512.0,6.0,414.4389028615655
1.39,593.0,9.0,1219.7966515848211
3.58,934.0,24.0,16502.78620930718
1.2,511.0,6.0,413.0147141919382
1.66,647.0,12.0,2386.039620401448
2.08,715.0,15.0,4342.937684322529
2.51,783.0,18.0,7208.698502927139
1.2,508.0,6.0,405.89377084380135
4.51,1090.0,27.0,27140.00949485198
1.2,506.0,6.0,403.04539350454655
1.39,590.0,9.0,1219.7966515848211
2.08,713.0,15.0,4342.937684322529
3.58,931.0,24.0,16502.78620930718
1.39,590.0,9.0,1219.7966515848211
1.66,644.0,12.0,2386.039620401448
2.08,712.0,15.0,4342.937684322529
2.97,832.0,21.0,10945.308805106837
3.58,930.0,24.0,16502.78620930718
4.51,1090.0,27.0,27140.00949485198
1.13,470.0,3.0,148.84865992708438
1.66,643.0,12.0,2386.039620401448
3.58,928.0,24.0,16502.78620930718
4.51,1090.0,27.0,27140.00949485198
1.16,491.0,3.0,260.96162975819215
1.39,588.0,9.0,1219.7966515848211
2.08,710.0,15.0,4342.937684322529
2.5,778.0,18.0,7208.698502927139
1.18,508.0,3.0,348.46545713617985
2.08,709.0,15.0,4342.937684322529
2.5,776.0,18.0,7208.698502927139
2.97,829.0,21.0,10945.308805106837
4.5,1080.0,27.0,27140.00949485198
1.2,501.0,6.0,423.2248903161049
1.66,641.0,12.0,2386.039620401448
2.08,708.0,15.0,4342.937684322529
2.5,775.0,18.0,7208.698502927139
2.97,828.0,21.0,10945.308805106837
3.58,925.0,24.0,16502.78620930718
4.5,1080.0,27.0,27140.00949485198
1.23,546.0,3.0,545.736531830595
1.2,501.0,6.0,421.79022967096563
1.39,586.0,9.0,1219.7966515848211
1.66,640.0,12.0,2386.039620401448
2.08,707.0,15.0,4342.937684322529
2.5,774.0,18.0,7208.698502927139
3.58,924.0,24.0,16502.78620930718
1.2,500.0,6.0,424.6595509612443
1.66,639.0,12.0,2386.039620401448
2.08,706.0,15.0,4342.937684322529
2.97,826.0,21.0,10945.308805106837
1.39,584.0,9.0,1219.7966515848211
1.66,638.0,12.0,2386.039620401448
2.08,705.0,15.0,4342.937684322529
4.5,1080.0,27.0,27140.00949485198
1.32,629.0,3.0,966.5214518524118
1.21,503.0,6.0,458.10704074646355
1.39,583.0,9.0,1219.7966515848211
1.66,637.0,12.0,2386.039620401448
2.08,704.0,15.0,4342.937684322529
2.5,771.0,18.0,7208.698502927139
3.57,921.0,24.0,16502.78620930718
4.5,1080.0,27.0,27140.00949485198
1.33,647.0,3.0,1031.5210038551845
1.22,506.0,6.0,476.89376481493053
1.39,582.0,9.0,1219.7966515848211
1.66,636.0,12.0,2386.039620401448
3.57,920.0,24.0,16502.78620930718
4.5,1080.0,27.0,27140.00949485198
1.22,508.0,6.0,495.6804888833975
1.39,582.0,9.0,1219.7966515848211
1.66,636.0,12.0,2386.039620401448
2.5,769.0,18.0,7208.698502927139
1.23,511.0,6.0,515.9123455725158
1.39,581.0,9.0,1219.7966515848211
2.08,702.0,15.0,4342.937684322529
3.57,918.0,24.0,16502.78620930718
4.5,1080.0,27.0,27140.00949485198
1.22,578.0,3.0,554.2188319952874
2.96,820.0,21.0,10945.308805106837
3.57,917.0,24.0,16502.78620930718
4.49,1080.0,27.0,27140.00949485198
1.17,533.0,3.0,340.2135404327507
1.23,514.0,6.0,540.0293051765735
1.39,579.0,9.0,1219.7966515848211
2.96,819.0,21.0,10945.308805106837
3.57,916.0,24.0,16502.78620930718
1.24,520.0,6.0,576.4194200806553
1.66,632.0,12.0,2386.039620401448
2.08,699.0,15.0,4342.937684322529
2.96,818.0,21.0,10945.308805106837
4.49,1070.0,27.0,27140.00949485198
1.39,578.0,9.0,1219.7966515848211
1.66,631.0,12.0,2386.039620401448
2.08,698.0,15.0,4342.937684322529
2.5,764.0,18.0,7208.698502927139
3.57,914.0,24.0,16502.78620930718
4.49,1070.0,27.0,27140.00949485198
1.39,597.0,9.0,1219.7966515848211
1.66,653.0,12.0,2386.039620401448
2.08,721.0,15.0,4342.937684322529
2.51,790.0,18.0,7208.698502927139
3.59,939.0,24.0,16502.78620930718
4.52,1090.0,27.0,27140.00949485198
1.14,512.0,3.0,214.48700243608718
1.21,528.0,6.0,455.216775505161
1.39,596.0,9.0,1219.7966515848211
1.66,652.0,12.0,2386.039620401448
2.08,720.0,15.0,4342.937684322529
2.51,789.0,18.0,7208.698502927139
2.98,841.0,21.0,10945.308805106837
3.59,938.0,24.0,16502.78620930718
4.52,1090.0,27.0,27140.00949485198
1.12,478.0,3.0,107.76919438874427
1.66,651.0,12.0,2386.039620401448
2.08,719.0,15.0,4342.937684322529
3.59,937.0,24.0,16502.78620930718
1.12,469.0,3.0,114.36235017107805
1.66,650.0,12.0,2386.039620401448
2.97,839.0,21.0,10945.308805106837
4.52,1090.0,27.0,27140.00949485198
1.39,594.0,9.0,1219.7966515848211
2.51,786.0,18.0,7208.698502927139
4.52,1090.0,27.0,27140.00949485198
1.2,516.0,6.0,422.70129154050665
1.39,593.0,9.0,1219.7966515848211
2.51,785.0,18.0,7208.698502927139
4.52,1090.0,27.0,27140.00949485198
1.2,510.0,6.0,405.89377084380135
1.39,592.0,9.0,1219.7966515848211
1.66,647.0,12.0,2386.039620401448
2.97,836.0,21.0,10945.308805106837
4.51,1090.0,27.0,27140.00949485198
1.32,658.0,3.0,966.8356111177708
1.2,508.0,6.0,405.89377084380135
1.66,646.0,12.0,2386.039620401448
2.51,782.0,18.0,7208.698502927139
3.58,932.0,24.0,16502.78620930718
1.2,506.0,6.0,403.04539350454655
2.08,713.0,15.0,4342.937684322529
3.58,931.0,24.0,16502.78620930718
1.19,560.0,3.0,418.40778158060056
1.2,504.0,6.0,403.04539350454655
1.66,645.0,12.0,2386.039620401448
2.51,780.0,18.0,7208.698502927139
3.58,930.0,24.0,16502.78620930718
4.51,1090.0,27.0,27140.00949485198
1.2,503.0,6.0,407.4436232195722
2.08,711.0,15.0,4342.937684322529
2.97,831.0,21.0,10945.308805106837
3.58,929.0,24.0,16502.78620930718
1.39,588.0,9.0,1219.7966515848211
1.66,643.0,12.0,2386.039620401448
2.08,711.0,15.0,4342.937684322529
2.97,830.0,21.0,10945.308805106837
3.58,928.0,24.0,16502.78620930718
4.51,1080.0,27.0,27140.00949485198
1.14,476.0,3.0,186.31738830889867
1.2,502.0,6.0,416.0515870904082
1.39,587.0,9.0,1219.7966515848211
1.66,642.0,12.0,2386.039620401448
2.08,710.0,15.0,4342.937684322529
2.97,829.0,21.0,10945.308805106837
3.58,927.0,24.0,16502.78620930718
4.51,1080.0,27.0,27140.00949485198
1.17,495.0,3.0,284.41885490499595
1.39,587.0,9.0,1219.7966515848211
1.66,641.0,12.0,2386.039620401448
2.97,828.0,21.0,10945.308805106837
4.51,1080.0,27.0,27140.00949485198
1.2,501.0,6.0,426.0942116063836
1.39,586.0,9.0,1219.7966515848211
1.66,640.0,12.0,2386.039620401448
2.08,708.0,15.0,4342.937684322529
3.58,925.0,24.0,16502.78620930718
1.23,545.0,3.0,541.2754702624974
1.66,639.0,12.0,2386.039620401448
3.58,924.0,24.0,16502.78620930718
4.5,1080.0,27.0,27140.00949485198
1.25,561.0,3.0,623.1034869129996
2.97,825.0,21.0,10945.308805106837
3.58,923.0,24.0,16502.78620930718
1.27,573.0,3.0,688.0716229892366
1.66,638.0,12.0,2386.039620401448
2.08,705.0,15.0,4342.937684322529
2.5,772.0,18.0,7208.698502927139
3.58,922.0,24.0,16502.78620930718
4.5,1080.0,27.0,27140.00949485198
1.29,598.0,3.0,818.0707269947823
1.21,504.0,6.0,462.44243860841755
1.39,583.0,9.0,1219.7966515848211
2.5,771.0,18.0,7208.698502927139
4.5,1080.0,27.0,27140.00949485198
1.33,644.0,3.0,1022.9130399843485
1.22,509.0,6.0,495.6804888833975
1.39,582.0,9.0,1219.7966515848211
1.66,636.0,12.0,2386.039620401448
2.97,822.0,21.0,10945.308805106837
3.57,919.0,24.0,16502.78620930718
4.5,1080.0,27.0,27140.00949485198
1.22,508.0,6.0,498.57075412470016
1.66,635.0,12.0,2386.039620401448
2.08,702.0,15.0,4342.937684322529
2.5,768.0,18.0,7208.698502927139
3.57,918.0,24.0,16502.78620930718
4.5,1080.0,27.0,27140.00949485198
1.23,512.0,6.0,521.692876055121
1.66,634.0,12.0,2386.039620401448
2.08,701.0,15.0,4342.937684322529
2.5,767.0,18.0,7208.698502927139
1.23,512.0,6.0,523.1380086757723
1.66,633.0,12.0,2386.039620401448
2.08,700.0,15.0,4342.937684322529
3.57,916.0,24.0,16502.78620930718
1.19,546.0,3.0,403.3176648678576
1.24,517.0,6.0,560.4077695228592
1.39,579.0,9.0,1219.7966515848211
1.66,633.0,12.0,2386.039620401448
2.08,699.0,15.0,4342.937684322529
1.24,518.0,6.0,569.1413970998389
1.66,632.0,12.0,2386.039620401448
2.08,698.0,15.0,4342.937684322529
2.5,764.0,18.0,7208.698502927139
2.96,817.0,21.0,10945.308805106837
3.57,914.0,24.0,16502.78620930718
1.24,521.0,6.0,588.0642568499613
1.39,577.0,9.0,1219.7966515848211
2.96,816.0,21.0,10945.308805106837
3.57,913.0,24.0,16502.78620930718
4.49,1070.0,27.0,27140.00949485198
1.21,525.0,6.0,443.90704195223776
1.39,597.0,9.0,1219.7966515848211
2.51,790.0,18.0,7208.698502927139
3.59,939.0,24.0,16502.78620930718
1.21,525.0,6.0,443.90704195223776
1.39,596.0,9.0,1219.7966515848211
2.09,720.0,15.0,4342.937684322529
2.51,789.0,18.0,7208.698502927139
3.59,938.0,24.0,16502.78620930718
1.13,500.0,3.0,176.88213837261733
1.39,595.0,9.0,1219.7966515848211
1.66,650.0,12.0,2386.039620401448
4.52,1090.0,27.0,27140.00949485198
1.2,512.0,6.0,408.74214818305603
1.39,594.0,9.0,1219.7966515848211
2.08,718.0,15.0,4342.937684322529
2.51,786.0,18.0,7208.698502927139
2.98,838.0,21.0,10945.308805106837
3.59,936.0,24.0,16502.78620930718
4.52,1090.0,27.0,27140.00949485198
1.13,475.0,3.0,153.18405778903832
1.2,512.0,6.0,411.5905255223108
1.39,593.0,9.0,1219.7966515848211
1.66,649.0,12.0,2386.039620401448
2.51,785.0,18.0,7208.698502927139
2.98,837.0,21.0,10945.308805106837
3.59,935.0,24.0,16502.78620930718
4.52,1090.0,27.0,27140.00949485198
1.18,512.0,3.0,345.51236004180544
1.2,509.0,6.0,405.89377084380135
1.39,593.0,9.0,1219.7966515848211
1.66,648.0,12.0,2386.039620401448
2.08,716.0,15.0,4342.937684322529
3.59,933.0,24.0,16502.78620930718
1.25,570.0,3.0,630.4862296489357
1.2,507.0,6.0,401.6212048349191
1.39,592.0,9.0,1219.7966515848211
2.97,835.0,21.0,10945.308805106837
4.52,1090.0,27.0,27140.00949485198
1.33,649.0,3.0,1002.9220387320055
1.2,506.0,6.0,403.04539350454655
1.66,646.0,12.0,2386.039620401448
2.08,714.0,15.0,4342.937684322529
2.97,834.0,21.0,10945.308805106837
3.59,931.0,24.0,16502.78620930718
4.51,1090.0,27.0,27140.00949485198
1.29,641.0,3.0,855.1624642581656
1.2,504.0,6.0,403.04539350454655
1.39,590.0,9.0,1219.7966515848211
1.66,645.0,12.0,2386.039620401448
2.08,713.0,15.0,4342.937684322529
2.51,781.0,18.0,7208.698502927139
2.97,833.0,21.0,10945.308805106837
4.51,1090.0,27.0,27140.00949485198
1.39,589.0,9.0,1219.7966515848211
1.66,644.0,12.0,2386.039620401448
2.08,712.0,15.0,4342.937684322529
3.58,929.0,24.0,16502.78620930718
4.51,1080.0,27.0,27140.00949485198
1.14,508.0,3.0,205.96281436934683
1.2,502.0,6.0,411.7476051549902
2.08,711.0,15.0,4342.937684322529
2.97,831.0,21.0,10945.308805106837
3.58,928.0,24.0,16502.78620930718
1.39,588.0,9.0,1219.7966515848211
2.08,710.0,15.0,4342.937684322529
3.58,927.0,24.0,16502.78620930718
4.51,1080.0,27.0,27140.00949485198
1.12,464.0,3.0,127.82826348191509
1.21,503.0,6.0,433.2675148320803
1.39,587.0,9.0,1219.7966515848211
1.66,642.0,12.0,2386.039620401448
2.08,709.0,15.0,4342.937684322529
3.58,926.0,24.0,16502.78620930718
4.51,1080.0,27.0,27140.00949485198
1.15,483.0,3.0,225.61871240530695
1.21,502.0,6.0,433.2675148320803
1.66,641.0,12.0,2386.039620401448
2.08,708.0,15.0,4342.937684322529
2.97,828.0,21.0,10945.308805106837
1.18,506.0,3.0,345.51236004180544
1.39,585.0,9.0,1219.7966515848211
1.66,640.0,12.0,2386.039620401448
2.51,774.0,18.0,7208.698502927139
2.97,827.0,21.0,10945.308805106837
4.51,1080.0,27.0,27140.00949485198
1.39,585.0,9.0,1219.7966515848211
2.08,706.0,15.0,4342.937684322529
2.97,826.0,21.0,10945.308805106837
3.58,923.0,24.0,16502.78620930718
4.5,1080.0,27.0,27140.00949485198
1.24,549.0,3.0,571.0158807164809
2.08,705.0,15.0,4342.937684322529
2.97,825.0,21.0,10945.308805106837
3.58,922.0,24.0,16502.78620930718
4.5,1080.0,27.0,27140.00949485198
1.27,573.0,3.0,689.5481715364238
1.22,507.0,6.0,478.3388974355818
1.66,637.0,12.0,2386.039620401448
2.97,824.0,21.0,10945.308805106837
4.5,1080.0,27.0,27140.00949485198
1.22,510.0,6.0,502.90615198665404
1.66,636.0,12.0,2386.039620401448
2.5,770.0,18.0,7208.698502927139
3.58,920.0,24.0,16502.78620930718
4.5,1080.0,27.0,27140.00949485198
1.32,621.0,3.0,935.9537553329831
1.23,511.0,6.0,513.0220803312131
1.66,635.0,12.0,2386.039620401448
2.5,769.0,18.0,7208.698502927139
2.97,822.0,21.0,10945.308805106837
3.58,919.0,24.0,16502.78620930718
4.5,1080.0,27.0,27140.00949485198
1.24,519.0,6.0,557.4965603305327
1.39,581.0,9.0,1219.7966515848211
2.08,701.0,15.0,4342.937684322529
3.57,918.0,24.0,16502.78620930718
1.31,643.0,3.0,951.399919213133
1.39,580.0,9.0,1219.7966515848211
1.66,634.0,12.0,2386.039620401448
2.5,767.0,18.0,7208.698502927139
2.96,820.0,21.0,10945.308805106837
3.57,917.0,24.0,16502.78620930718
1.27,611.0,3.0,745.0601137253552
1.24,519.0,6.0,567.6857925036755
4.5,1070.0,27.0,27140.00949485198
1.22,573.0,3.0,539.1287152825444
1.25,524.0,6.0,598.2534890231043
1.39,578.0,9.0,1219.7966515848211
1.66,632.0,12.0,2386.039620401448
2.08,699.0,15.0,4342.937684322529
2.5,765.0,18.0,7208.698502927139
2.96,818.0,21.0,10945.308805106837
3.57,915.0,24.0,16502.78620930718
1.25,524.0,6.0,599.7090936192676
1.39,578.0,9.0,1219.7966515848211
1.66,631.0,12.0,2386.039620401448
2.5,764.0,18.0,7208.698502927139
3.57,914.0,24.0,16502.78620930718
4.49,1070.0,27.0,27140.00949485198
2.96,816.0,21.0,10945.308805106837
3.57,913.0,24.0,16502.78620930718
4.49,1070.0,27.0,27140.00949485198
1.26,611.0,3.0,675.4947803993655
1.21,527.0,6.0,449.5619087286994
1.66,652.0,12.0,2386.039620401448
2.09,720.0,15.0,4342.937684322529
2.51,789.0,18.0,7208.698502927139
2.98,840.0,21.0,10945.308805106837
1.22,586.0,3.0,544.5741425487666
1.21,523.0,6.0,438.25217517577613
1.39,595.0,9.0,1219.7966515848211
1.66,651.0,12.0,2386.039620401448
2.09,719.0,15.0,4342.937684322529
2.51,788.0,18.0,7208.698502927139
3.59,937.0,24.0,16502.78620930718
1.15,518.0,3.0,243.73523004100815
1.2,515.0,6.0,415.8630915311929
1.66,650.0,12.0,2386.039620401448
2.98,838.0,21.0,10945.308805106837
3.59,936.0,24.0,16502.78620930718
1.39,594.0,9.0,1219.7966515848211
1.66,649.0,12.0,2386.039620401448
2.08,717.0,15.0,4342.937684322529
2.51,786.0,18.0,7208.698502927139
2.98,837.0,21.0,10945.308805106837
3.59,935.0,24.0,16502.78620930718
4.52,1090.0,27.0,27140.00949485198
1.12,468.0,3.0,106.24447475420202
1.2,509.0,6.0,404.469582174174
2.98,836.0,21.0,10945.308805106837
4.52,1090.0,27.0,27140.00949485198
1.15,484.0,3.0,206.69585265518447
1.2,506.0,6.0,401.6212048349191
2.08,715.0,15.0,4342.937684322529
3.59,933.0,24.0,16502.78620930718
4.52,1090.0,27.0,27140.00949485198
1.39,591.0,9.0,1219.7966515848211
2.51,782.0,18.0,7208.698502927139
2.97,834.0,21.0,10945.308805106837
4.52,1090.0,27.0,27140.00949485198
1.28,589.0,3.0,735.321176499227
1.2,504.0,6.0,406.0089625744328
1.39,591.0,9.0,1219.7966515848211
1.66,645.0,12.0,2386.039620401448
2.51,781.0,18.0,7208.698502927139
3.59,931.0,24.0,16502.78620930718
1.33,659.0,3.0,1021.1432761228265
1.2,503.0,6.0,408.87828386471153
1.39,590.0,9.0,1219.7966515848211
1.66,645.0,12.0,2386.039620401448
2.51,780.0,18.0,7208.698502927139
3.59,930.0,24.0,16502.78620930718
1.25,609.0,3.0,675.9450753463799
1.2,503.0,6.0,416.0515870904082
2.08,711.0,15.0,4342.937684322529
2.51,779.0,18.0,7208.698502927139
1.2,503.0,6.0,421.79022967096563
1.39,588.0,9.0,1219.7966515848211
1.66,643.0,12.0,2386.039620401448
2.08,710.0,15.0,4342.937684322529
2.51,778.0,18.0,7208.698502927139
2.97,830.0,21.0,10945.308805106837
3.58,927.0,24.0,16502.78620930718
4.51,1080.0,27.0,27140.00949485198
1.21,505.0,6.0,447.9911124019045
2.51,777.0,18.0,7208.698502927139
3.58,926.0,24.0,16502.78620930718
4.51,1080.0,27.0,27140.00949485198
1.1,453.0,3.0,60.082959499904796
1.66,641.0,12.0,2386.039620401448
2.08,709.0,15.0,4342.937684322529
2.51,776.0,18.0,7208.698502927139
2.97,828.0,21.0,10945.308805106837
3.58,925.0,24.0,16502.78620930718
1.14,476.0,3.0,195.0510158858783
1.39,586.0,9.0,1219.7966515848211
2.08,708.0,15.0,4342.937684322529
2.51,775.0,18.0,7208.698502927139
2.97,827.0,21.0,10945.308805106837
4.51,1080.0,27.0,27140.00949485198
1.22,506.0,6.0,465.33270384972013
1.39,585.0,9.0,1219.7966515848211
3.58,923.0,24.0,16502.78620930718
1.2,515.0,3.0,397.1915591933576
1.22,509.0,6.0,485.5645605388384
1.39,584.0,9.0,1219.7966515848211
2.08,706.0,15.0,4342.937684322529
2.51,773.0,18.0,7208.698502927139
3.58,922.0,24.0,16502.78620930718
4.51,1080.0,27.0,27140.00949485198
1.22,537.0,3.0,511.5350598085141
1.23,511.0,6.0,502.90615198665404
1.39,583.0,9.0,1219.7966515848211
1.66,638.0,12.0,2386.039620401448
2.08,705.0,15.0,4342.937684322529
2.5,772.0,18.0,7208.698502927139
3.58,921.0,24.0,16502.78620930718
1.25,554.0,3.0,600.7562911704642
1.39,583.0,9.0,1219.7966515848211
1.66,637.0,12.0,2386.039620401448
2.08,704.0,15.0,4342.937684322529
2.5,771.0,18.0,7208.698502927139
2.97,823.0,21.0,10945.308805106837
4.5,1080.0,27.0,27140.00949485198
1.23,516.0,6.0,538.5737005804102
1.39,582.0,9.0,1219.7966515848211
2.08,703.0,15.0,4342.937684322529
2.97,822.0,21.0,10945.308805106837
4.5,1080.0,27.0,27140.00949485198
1.3,601.0,3.0,841.527952141586
1.23,514.0,6.0,534.2068867919204
1.39,581.0,9.0,1219.7966515848211
1.66,635.0,12.0,2386.039620401448
2.08,702.0,15.0,4342.937684322529
3.58,918.0,24.0,16502.78620930718
4.5,1070.0,27.0,27140.00949485198
1.33,641.0,3.0,1024.599028041775
1.24,520.0,6.0,567.6857925036755
1.39,580.0,9.0,1219.7966515848211
2.08,701.0,15.0,4342.937684322529
2.5,767.0,18.0,7208.698502927139
2.97,820.0,21.0,10945.308805106837
3.58,917.0,24.0,16502.78620930718
4.5,1070.0,27.0,27140.00949485198
1.24,521.0,6.0,577.8750246768185
1.66,633.0,12.0,2386.039620401448
2.08,700.0,15.0,4342.937684322529
2.5,766.0,18.0,7208.698502927139
2.97,819.0,21.0,10945.308805106837
3.57,916.0,24.0,16502.78620930718
4.5,1070.0,27.0,27140.00949485198
2.08,699.0,15.0,4342.937684322529
2.5,765.0,18.0,7208.698502927139
2.96,818.0,21.0,10945.308805106837
1.23,577.0,3.0,563.8216335397601
1.25,525.0,6.0,602.6203028115941
2.5,764.0,18.0,7208.698502927139
4.5,1070.0,27.0,27140.00949485198
1.26,531.0,6.0,640.4660223118392
2.08,697.0,15.0,4342.937684322529
2.5,763.0,18.0,7208.698502927139
2.96,816.0,21.0,10945.308805106837
3.57,913.0,24.0,16502.78620930718
1.14,499.0,3.0,212.87431820724436
1.26,533.0,6.0,656.4776728696351
1.66,630.0,12.0,2386.039620401448
2.5,762.0,18.0,7208.698502927139
2.96,815.0,21.0,10945.308805106837
3.57,912.0,24.0,16502.78620930718
1.2,520.0,6.0,428.3561583169683
2.98,840.0,21.0,10945.308805106837
3.59,937.0,24.0,16502.78620930718
1.39,595.0,9.0,1219.7966515848211
1.66,650.0,12.0,2386.039620401448
2.51,788.0,18.0,7208.698502927139
2.98,839.0,21.0,10945.308805106837
1.2,560.0,3.0,427.5812321290828
1.39,594.0,9.0,1219.7966515848211
1.66,649.0,12.0,2386.039620401448
2.51,786.0,18.0,7208.698502927139
2.98,838.0,21.0,10945.308805106837
3.59,935.0,24.0,16502.78620930718
4.52,1090.0,27.0,27140.00949485198
1.14,504.0,3.0,197.77372951898948
1.2,510.0,6.0,405.89377084380135
1.39,593.0,9.0,1219.7966515848211
1.66,649.0,12.0,2386.039620401448
2.09,717.0,15.0,4342.937684322529
3.59,934.0,24.0,16502.78620930718
4.52,1090.0,27.0,27140.00949485198
1.12,474.0,3.0,109.84578713276713
1.2,507.0,6.0,400.19701616529176
1.66,648.0,12.0,2386.039620401448
2.08,716.0,15.0,4342.937684322529
2.51,784.0,18.0,7208.698502927139
3.59,933.0,24.0,16502.78620930718
4.52,1090.0,27.0,27140.00949485198
1.13,471.0,3.0,137.44048980434866
1.66,647.0,12.0,2386.039620401448
2.08,715.0,15.0,4342.937684322529
4.52,1090.0,27.0,27140.00949485198
1.16,490.0,3.0,243.0859675592662
